0.00; 24.55; 521.00
0.25; 24.58; 500.00
0.51; 24.55; 522.00
0.76; 24.55; 530.00
1.01; 24.55; 502.00
1.27; 24.55; 512.00
1.52; 24.55; 533.00
1.78; 24.55; 510.00
2.03; 24.55; 502.00
2.28; 24.58; 529.00
2.54; 24.58; 520.00
2.79; 24.58; 498.00
3.05; 24.58; 520.00
3.30; 24.58; 527.00
3.55; 24.58; 500.00
3.81; 24.55; 511.00
4.06; 24.58; 531.00
4.31; 24.55; 507.00
4.57; 24.55; 501.00
4.82; 24.58; 528.00
5.08; 24.58; 515.00
5.33; 24.58; 496.00
5.58; 24.58; 520.00
5.84; 24.58; 524.00
6.09; 24.58; 497.00
6.35; 24.58; 511.00
6.60; 24.55; 528.00
6.85; 24.58; 503.00
7.11; 24.58; 502.00
7.36; 24.55; 527.00
7.62; 24.55; 510.00
7.87; 24.58; 496.00
8.12; 24.58; 523.00
8.38; 24.58; 519.00
8.63; 24.58; 494.00
8.89; 24.58; 514.00
9.14; 24.58; 524.00
9.39; 24.58; 497.00
9.65; 24.58; 502.00
9.90; 24.58; 527.00
10.16; 24.58; 504.00
10.41; 24.58; 496.00
10.67; 24.58; 523.00
10.92; 24.58; 511.00
11.18; 24.58; 492.00
11.43; 24.58; 515.00
11.68; 24.58; 519.00
11.94; 24.58; 492.00
12.19; 24.58; 507.00
12.45; 24.58; 523.00
12.70; 24.58; 496.00
12.95; 24.58; 498.00
13.21; 24.58; 523.00
13.46; 24.58; 503.00
13.71; 24.62; 492.00
13.97; 24.58; 519.00
14.22; 24.58; 513.00
14.48; 24.58; 489.00
14.73; 24.58; 511.00
14.98; 24.58; 518.00
15.24; 24.62; 491.00
15.49; 24.62; 503.00
15.75; 24.58; 521.00
16.00; 24.62; 497.00
16.25; 24.58; 494.00
16.51; 24.58; 520.00
16.76; 24.58; 504.00
17.02; 24.58; 489.00
17.27; 24.62; 516.00
17.52; 24.58; 512.00
17.78; 24.58; 487.00
18.03; 24.62; 507.00
18.29; 24.58; 517.00
18.54; 24.58; 489.00
18.79; 24.58; 497.00
19.05; 24.58; 519.00
19.30; 24.58; 497.00
19.56; 24.58; 490.00
19.81; 24.58; 515.00
20.06; 24.58; 504.00
20.32; 24.58; 524.00
20.57; 24.58; 477.00
20.83; 24.58; 484.00
21.08; 24.62; 522.00
21.33; 24.62; 493.00
21.59; 24.58; 472.00
21.84; 24.58; 520.00
22.10; 24.58; 509.00
22.35; 24.58; 465.00
22.60; 24.62; 501.00
22.86; 24.58; 486.00
23.11; 24.58; 512.00
23.37; 24.58; 504.00
23.62; 24.62; 483.00
23.88; 24.58; 505.00
24.13; 24.58; 510.00
24.38; 24.58; 484.00
24.64; 24.58; 498.00
24.89; 24.58; 514.00
25.15; 24.62; 488.00
25.40; 24.58; 489.00
25.66; 24.58; 514.00
25.91; 24.58; 496.00
26.16; 24.58; 484.00
26.42; 24.58; 511.00
26.67; 24.58; 505.00
26.92; 24.58; 480.00
27.18; 24.58; 502.00
27.43; 24.55; 510.00
27.69; 24.58; 484.00
27.94; 24.58; 493.00
28.19; 24.58; 513.00
28.45; 24.58; 491.00
28.70; 24.58; 485.00
28.96; 24.55; 511.00
29.21; 24.58; 498.00
29.46; 24.58; 480.00
29.72; 24.55; 505.00
29.97; 24.55; 506.00
30.23; 24.58; 481.00
30.48; 24.55; 497.00
30.73; 24.58; 510.00
30.99; 24.58; 484.00
31.24; 24.58; 487.00
31.50; 24.55; 512.00
31.75; 24.58; 492.00
32.00; 24.55; 482.00
32.26; 24.55; 508.00
32.51; 24.55; 501.00
32.77; 24.58; 478.00
33.02; 24.55; 500.00
33.27; 24.55; 508.00
33.53; 24.55; 482.00
33.78; 24.55; 492.00
34.03; 24.55; 509.00
34.29; 24.55; 487.00
34.54; 24.58; 486.00
34.80; 24.55; 509.00
35.05; 24.55; 491.00
35.31; 24.55; 480.00
35.56; 24.55; 502.00
35.81; 24.55; 501.00
36.07; 24.55; 477.00
36.32; 24.58; 496.00
36.58; 24.55; 506.00
36.83; 24.55; 480.00
37.09; 24.55; 485.00
37.34; 24.55; 509.00
37.59; 24.58; 487.00
37.85; 24.55; 479.00
38.10; 24.55; 505.00
38.36; 24.55; 495.00
38.61; 24.58; 475.00
38.86; 24.55; 497.00
39.12; 24.55; 502.00
39.37; 24.55; 477.00
39.63; 24.55; 490.00
39.88; 24.55; 507.00
40.13; 24.55; 481.00
40.39; 24.55; 481.00
40.64; 24.55; 506.00
40.90; 24.55; 488.00
41.15; 24.55; 476.00
41.40; 24.55; 502.00
41.66; 24.55; 497.00
41.91; 24.55; 473.00
42.16; 24.55; 494.00
42.42; 24.55; 502.00
42.67; 24.55; 476.00
42.93; 24.55; 484.00
43.18; 24.55; 505.00
43.43; 24.55; 483.00
43.69; 24.55; 477.00
43.94; 24.55; 502.00
44.20; 24.58; 490.00
44.45; 24.55; 473.00
44.71; 24.55; 495.00
44.96; 24.58; 498.00
45.21; 24.55; 473.00
45.47; 24.55; 488.00
45.72; 24.55; 502.00
45.97; 24.52; 478.00
46.23; 24.55; 479.00
46.48; 24.52; 502.00
46.74; 24.55; 484.00
46.99; 24.55; 473.00
47.24; 24.55; 499.00
47.50; 24.55; 495.00
47.75; 24.55; 471.00
48.01; 24.58; 491.00
48.26; 24.55; 499.00
48.51; 24.55; 474.00
48.77; 24.58; 481.00
49.03; 24.55; 502.00
49.28; 24.55; 481.00
49.53; 24.58; 473.00
49.79; 24.55; 499.00
50.04; 24.58; 489.00
50.30; 24.55; 470.00
50.55; 24.55; 491.00
50.80; 24.55; 496.00
51.06; 24.55; 471.00
51.31; 24.58; 484.00
51.56; 24.55; 500.00
51.82; 24.55; 477.00
52.07; 24.55; 475.00
52.33; 24.55; 499.00
52.58; 24.55; 483.00
52.83; 24.55; 469.00
53.09; 24.55; 495.00
53.34; 24.55; 492.00
53.60; 24.55; 468.00
53.85; 24.55; 487.00
54.11; 24.52; 497.00
54.36; 24.55; 471.00
54.61; 24.55; 476.00
54.87; 24.55; 499.00
55.12; 24.55; 478.00
55.37; 24.55; 470.00
55.63; 24.55; 496.00
55.88; 24.55; 485.00
56.14; 24.55; 467.00
56.39; 24.52; 489.00
56.64; 24.55; 494.00
56.90; 24.55; 468.00
57.15; 24.52; 481.00
57.41; 24.52; 497.00
57.66; 24.55; 474.00
57.91; 24.55; 472.00
58.17; 24.52; 496.00
58.42; 24.55; 480.00
58.68; 24.52; 467.00
58.93; 24.55; 492.00
59.18; 24.55; 491.00
59.44; 24.55; 468.00
59.69; 24.55; 484.00
59.95; 24.55; 496.00
60.20; 24.55; 474.00
60.45; 24.55; 472.00
60.71; 24.55; 497.00
60.96; 24.55; 481.00
61.22; 24.55; 461.00
61.47; 24.55; 500.00
61.73; 24.55; 532.00
61.98; 24.55; 505.00
62.23; 24.55; 458.00
62.49; 24.55; 447.00
62.74; 24.52; 487.00
63.00; 24.52; 470.00
63.25; 24.52; 441.00
63.51; 24.52; 482.00
63.76; 24.52; 485.00
64.01; 24.52; 441.00
64.27; 24.48; 467.00
64.52; 24.52; 488.00
64.77; 24.48; 474.00
65.03; 24.48; 468.00
65.28; 24.45; 455.00
65.54; 24.42; 465.00
65.79; 24.38; 480.00
66.04; 24.35; 457.00
66.30; 24.31; 459.00
66.55; 24.28; 486.00
66.81; 24.28; 469.00
67.06; 24.25; 457.00
67.31; 24.25; 478.00
67.57; 24.21; 474.00
67.82; 24.21; 457.00
68.08; 24.21; 471.00
68.33; 24.18; 477.00
68.58; 24.21; 458.00
68.84; 24.18; 462.00
69.09; 24.21; 481.00
69.34; 24.21; 462.00
69.60; 24.21; 457.00
69.85; 24.21; 480.00
70.11; 24.25; 469.00
70.36; 24.21; 452.00
70.62; 24.25; 473.00
70.87; 24.25; 477.00
71.12; 24.21; 453.00
71.38; 24.25; 466.00
71.63; 24.25; 480.00
71.88; 24.28; 457.00
72.14; 24.28; 458.00
72.39; 24.25; 480.00
72.65; 24.28; 464.00
72.90; 24.28; 453.00
73.15; 24.28; 477.00
73.41; 24.28; 473.00
73.66; 24.31; 451.00
73.92; 24.31; 470.00
74.17; 24.31; 478.00
74.43; 24.31; 454.00
74.68; 24.31; 461.00
74.94; 24.31; 480.00
75.19; 24.31; 460.00
75.44; 24.35; 454.00
75.70; 24.31; 478.00
75.95; 24.35; 468.00
